URL, HTTP status code
https://www.dailymail.co.uk/news/article-6487383/Afghan-asylum-seeker-escaped-deportation-despite-facing-murder-charges.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6594539/amp/Trump-tries-split-Democratic-party-inviting-moderates-White-House.html,200
https://www.dailymail.co.uk/news/bill_cosby/articles.rss,200
https://www.dailymail.co.uk/news/article-6355393/Paul-Ryan-called-Trump-beg-promote-economy-stop-venting-immigration.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-3445099/amp/I-never-gave-single-peso-El-Chapo-says-willing-testify-defense-love-Kate-del-Castillo-tried-money-laundering.html,200
https://www.dailymail.co.uk/news/article-5529009/Obamas-Parkland-students-gun-control-campaign.html,200
https://www.dailymail.co.uk/news/article-6696233/amp/Ex-boyfriend-woman-body-bound-suitcase-arrested.html,200
https://www.dailymail.co.uk/news/article-6201453/Bradley-John-school-toilets-sister-hears-ringtone-cubicle-door.html,200
https://www.dailymail.co.uk/news/republicans/index.html,200
https://www.dailymail.co.uk/news/article-6594069/After-loses-tonights-vote-SIX-ways-stage-Brexit-drama-play-out.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5621437/Bill-Cosby-sex-assault-accusers-telephone-records-DISPROVE-account.html,200
https://www.dailymail.co.uk/news/article-5586785/amp/Inside-El-Chapos-lair-Pictures-drug-lords-dirty-deserted-safehouse.html,200
https://www.dailymail.co.uk/news/article-6701701/Woman-50-survived-horrific-bear-attack-feels-lucky-alive.html?ico=amp-comments-viewall,200
https://www.dailymail.co.uk/news/article-6616023/amp/Theresa-DROPS-65-fee-EU-nationals-stay-UK.html,200
https://www.dailymail.co.uk/news/article-6068671/The-Obamas-offer-heartfelt-tribute-Aretha-Franklin.html,200
https://www.dailymail.co.uk/news/article-6669821/amp/Sarah-Sanders-says-inaugural-committee-subpoena-White-House.html,200
https://www.dailymail.co.uk/news/article-6705209/Twelve-year-old-girl-weighs-just-22lbs-Yemens-war-drives-people-brink-famine.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-6555835/The-Navy-goes-HMS-Mersey-patrol-catch-illegal-migrants.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6672195/amp/Brexit-delayed-eight-weeks-24-Mays-deal-gets-Commons.html,200
https://www.dailymail.co.uk/news/article-6557281/Channel-migrants-sent-straight-France-claim-asylum.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5359123/Judge-orders-anonymous-jury-trial-El-Chapo.html,200
https://www.dailymail.co.uk/news/article-6193911/Illegal-immigrant-28-claimed-Grenfell-fire-victim-try-gain-amnesty.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-3444117/Beyonce-s-Super-Bowl-poster-boy-Black-Lives-Matters-agitated-paranoid-stabbed-threatened-doing-gunned-cops.html,200
https://www.dailymail.co.uk/news/article-6637567/Labours-Angela-Rayner-warns-Brexit-referendum-political-failure.html,200
https://www.dailymail.co.uk/news/article-5449921/Bill-Cosbys-daughter-Ensa-recieve-kidney.html,200
https://www.dailymail.co.uk/news/article-6507203/amp/800-000-government-workers-anxiously-wait-shutdown-looms-border-wall-funding-dispute.html,200
https://www.dailymail.co.uk/news/article-6123787/Father-Mollie-Tibbetts-hits-Don-Jr-writes-op-ed-blaming-Democrats-death.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6512403/AP-Investigation-Migrant-kids-held-mass-shelters.html,200
https://www.dailymail.co.uk/news/article-6668761/Welcome-Year-Pig-Chinese-people-world-celebrate-Lunar-New-Year.html,200
https://www.dailymail.co.uk/news/article-6506533/Dinesh-DSouza-claims-Michelle-Obamas-college-thesis-illiterate-incoherent.html,200
https://www.dailymail.co.uk/news/article-6455347/Michelle-Obama-visits-London-schoolgirls-met-Lady-nine-years-ago.html,200
https://www.dailymail.co.uk/news/article-6704895/British-gypsy-tourists-banned-Burger-Kings-New-Zealand.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-6460643/The-bully-tormented-Home-Secretary-Sajid-Javid.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6669599/Ex-minister-urges-Labour-MPs-reasonable-Brexit-deal.html,200
https://www.dailymail.co.uk/news/article-6413169/Migrant-caravan-holds-mass-LGBTQ-wedding-ceremony-border-America.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6616071/amp/Outrage-UKIP-member-called-anti-Brexit-campaigner-Gina-Miller.html,200
https://www.dailymail.co.uk/news/texas/index.html,200
https://www.dailymail.co.uk/news/article-6672965/Jet-Airways-passenger-36-launched-drunken-rampage-jailed-six-months.html,200
https://www.dailymail.co.uk/news/article-6505445/Melania-tweets-video-meeting-troops-sinking-poll-numbers-prompt-East-Wing-backlash.html,200
https://www.dailymail.co.uk/news/article-6311603/Trump-calls-Europe-total-mess-latest-defense-hardline-immigration-tactics.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5613185/Bill-Cosby-accuser-Andrea-Constand-testifies-comedians-retrial.html,200
https://www.dailymail.co.uk/news/article-6675313/Family-British-woman-jailed-slap-Bali-immigration-worker-deeply-ashamed-her.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6705267/amp/Jamal-Khashoggis-fiancee-narrowly-missed-killed-alongside-journalist.html,200
https://www.dailymail.co.uk/news/article-6347853/Michelle-Obama-London-tickets-former-Ladys-book-event.html,200
https://www.dailymail.co.uk/news/article-6673107/amp/May-meets-Northern-Irelands-parties-scramble-way-break-Brexit-deadlock.html,200
https://www.dailymail.co.uk/news/article-6704345/Gary-Barlow-loses-bid-build-six-bed-house-garden-6million-country-mansion.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-6328987/Seven-Syrian-migrants-German-arrested-raping-girl-18-four-hours-outside-nightclub.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6592785/Food-banks-pop-America-help-unpaid-TSA-workers.html,200
https://www.dailymail.co.uk/news/article-6597417/EUs-Michel-Barnier-says-sad-rejection-Brexit-deal.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6540101/amp/Shocking-video-shows-shelter-staff-slapping-migrant-children.html,200
https://www.dailymail.co.uk/news/article-6554153/amp/Sajid-Javid-Defence-Secretary-Gavin-Williamson-row-fund-navy-patrol.html,200
https://www.dailymail.co.uk/news/article-6619953/James-Dyson-relocates-SINGAPORE-despite-voting-Brexit.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6690915/Rapper-21-Savages-mother-snubs-offer-attend-Grammys-sons-place-ICE-custody.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6611313/Christopher-Skase-bombshell-tell-prison-memoirs-Whitney-Houston-OJ-Simpson-Raquel-Welch.html,200
https://www.dailymail.co.uk/news/article-5754263/Barack-Michelle-Obama-enter-multi-year-deal-Netflix.html,200
https://www.dailymail.co.uk/news/article-6540045/Grieving-mother-eight-year-old-Guatemalan-boy-died-custody-says-son-NOT-sick.html,200
https://www.dailymail.co.uk/news/article-6702719/Ex-London-schoolgirl-19-fled-join-ISIS-two-friends-flees-nine-months-pregnant.html?ico=amp-comments-addcomment,200
https://www.dailymail.co.uk/news/article-6695453/Mark-Kelly-announces-run-McCain-Senate-seat-Arizona.html,200
https://www.dailymail.co.uk/news/article-6183887/Putin-says-EUs-generous-social-benefits-blame-migrant-crisis.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5960979/Bill-Cosbys-ex-attorney-Marty-Singer-escape-Janice-Dickinson-lawsuit.html,200
https://www.dailymail.co.uk/news/article-6289897/British-soldiers-people-smuggling-plot-foiled-Calais-Jungle-migrants-pictured-packed-car-boot.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5972329/Michelle-Obama-celebrity-pals-enter-2018-election-fight-new-vote-plan.html,200
https://www.dailymail.co.uk/news/article-6673191/Melbourne-woman-28-jailed-Indonesia-stealing-550-pair-earrings-Bali.html,200
https://www.dailymail.co.uk/news/article-6616023/Theresa-DROPS-65-fee-EU-nationals-stay-UK.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6036069/PIERS-MORGAN-Hollywood-going-strip-Trump-star-Spacey-Cosby-lose-theirs.html,200
https://www.dailymail.co.uk/news/article-6555783/May-dragged-migrant-row-Peer-accuses-scrapping-surveillance.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6420799/amp/Asylum-seeker-posed-15-year-old-schoolboy-deemed-ADULT.html,200
https://www.dailymail.co.uk/news/article-6512417/PIERS-MORGAN-Stop-Michelle-hates-going-low-bitchy-sniping-Melania-tacky.html,200
https://www.dailymail.co.uk/news/article-6674301/amp/Donald-Tusk-blames-pro-Brexit-Corbyn-dashing-Remain-hopes.html,200
https://www.dailymail.co.uk/news/article-6702273/Ilhan-Omar-clashes-Trumps-Venezuela-envoy-human-rights-record.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-6411065/Detained-Saudi-activists-electrocuted-flogged-sexually-harassed-masked-interrogators.html,200
https://www.dailymail.co.uk/news/article-6318435/Are-crooked-lawyers-really-helping-asylum-seeking-liars-SUE-REID-horrifying-observations.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6576421/Australia-appears-set-offer-asylum-Saudi-teen-topless-protest-held-Sydney.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5666327/Temple-rescinds-honorary-degrees-Bill-Cosby-sexual-assault-conviction.html,200
https://www.dailymail.co.uk/news/article-6702037/Sovereign-citizen-dad-sex-daughters-babysitter-15-25-TIMES.html?ico=amp-comments-viewall,200
https://www.dailymail.co.uk/news/article-6654503/amp/Time-prove-right-Trump-warns-intel-chiefs-told-SCHOOL.html?ico=amp_articleRelated,200
https://www.dailymail.co.uk/news/article-6067997/Trump-tweets-death-Aretha-Franklin-Clintons-release-long-tribute.html,200
https://www.dailymail.co.uk/news/article-6571991/Viewers-nation-captivated-Trumps-Oval-Office-address-including-migrant-caravan.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6703211/Celebrities-respond-Ryan-Adams-allegations-support-Mandy-Moore.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-3528532/amp/22-charged-Miami-drug-money-laundering-operation.html,200
https://www.dailymail.co.uk/news/article-3579726/Critical-airline-staff-test-positive-cocaine-cannabis-methamphetamine-job.html,200
https://www.dailymail.co.uk/news/article-3419242/amp/This-psychological-abuse-Mexican-drug-lord-El-Chapo-complains-kept-awake-night-light.html,200
https://www.dailymail.co.uk/news/article-6456439/Michelle-Obama-tells-book-tour-audience-bidding-change-mindset-men.html,200
https://www.dailymail.co.uk/news/article-5601471/Disturbing-day-testimony-one-Bill-Cosbys-alleged-victims-drugged-assaulted-me.html,200
https://www.dailymail.co.uk/news/article-5850073/Bill-Cosbys-new-lawyer-says-job-complicated.html,200
https://www.dailymail.co.uk/news/article-6439263/New-video-shows-SISTER-Syrian-refugee-waterboarded-bullies-having-headscarf-pulled.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6592251/Up-million-Britons-new-driving-test-no-deal-Brexit.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6339513/Trump-says-end-birthright-citizenship-just-like-Obama-created-DACA.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6698291/Rich-Kids-entourage-robbed-pistol-whipped-studio-Usher-was.html?ico=amp-comments-viewall,200
https://www.dailymail.co.uk/news/article-6615925/amp/May-secretly-wants-Parliament-no-deal-Brexit-table.html,200
https://www.dailymail.co.uk/news/article-5341927/Michelle-Obama-Forget-theyre-saying-Washington.html,200
https://www.dailymail.co.uk/news/article-3416792/Bodyguard-hip-hop-artist-Future-shot-killed-gunman-Georgia-home.html,200
https://www.dailymail.co.uk/news/article-6538929/Dover-MP-begs-Home-Office-clear-plan-tackle-migrant-crisis.html,200
https://www.dailymail.co.uk/news/article-3528773/I-m-f-ed-t-jail-Four-high-ranking-NYPD-officers-disciplined-amid-FBI-corruption-probe-one-took-cash-one-Blasio-s-major-donors.html,200
https://www.dailymail.co.uk/news/article-6704937/Businesswoman-26-lay-dead-hot-tub-parents-garden-THREE-days.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-5656583/Jury-starts-deliberations-Cosbys-sexual-assault-retrial.html,200
https://www.dailymail.co.uk/news/article-6617719/amp/Man-33-accused-killing-Afghan-migrant-best-friend-29-Outback-road-trip.html,200
https://www.dailymail.co.uk/news/article-6287193/Virginia-couple-claims-Mexican-murder-suspect-married-daughter-20-citizenship.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6454299/MPs-WONT-know-details-post-Brexit-immigration-vote-Mays-deal.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6593805/New-migrant-caravan-800-Hondurans-heads-America-amid-wall-funding-row.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6691291/amp/Ducks-play-follow-leader-swim-thawed-channels-icy-Michigan-river.html?ico=amp_articleRelated,200
https://www.dailymail.co.uk/news/article-6702717/Sheriff-Dog-named-Donald-Trump-wasnt-killed-politics.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-3670148/Knifeman-stabbed-German-mayor-day-elected-committing-high-treason-migration-policy-jailed-14-years.html,200
https://www.dailymail.co.uk/news/article-3512861/Banking-heir-Matthew-Mellon-heads-rehab-public-breakdown-second-marriage.html,200
https://www.dailymail.co.uk/news/article-3416195/PICTURED-Atlanta-anesthesiologist-39-brutally-raped-murdered-man-armed-cutlass-day-vacation-husband-island-Grenada.html,200
https://www.dailymail.co.uk/news/article-5339949/Michelle-Obama-says-graders-project-day.html,200
https://www.dailymail.co.uk/news/article-6591223/amp/Senior-Trump-official-tells-president-anonymous-op-ed-shutter-shutdown-agencies-forever.html,200
https://www.dailymail.co.uk/news/article-6555517/Migrant-children-enter-U-S-illegally-22-000-crossing-Southern-U-S-border-December.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-5623439/Constands-mom-claims-Bill-Cosby-admitted-having-sex-daughter.html,200
https://www.dailymail.co.uk/news/article-6121945/Thousands-far-right-protesters-march-Germany-man-killed-two-migrants.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6616999/Predator-70-raped-girl-12-gunpoint-spotted-staring-families-shopping-centre.html,200
https://www.dailymail.co.uk/news/article-3678386/amp/Germany-toughen-rape-laws-wake-Cologne-New-Year-sex-attacks-migrant-mobs.html,200
https://www.dailymail.co.uk/news/article-3581429/amp/Mexico-judge-says-El-Chapo-extradition-proceed.html,200
https://www.dailymail.co.uk/news/article-6615897/Donald-Tusk-says-David-Cameron-never-wanted-hold-stupid-Brexit-referendum.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6564707/Police-launch-hunt-migrants-abandoned-inflatable-boat-Kent-coast.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6704755/Colorado-store-owner-took-stand-against-Nike-Kaepernick-ad-going-business.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-5630115/Janice-Dickinsons-publisher-tells-Cosbys-retrial-jury-publish-Cosby-allegations.html,200
https://www.dailymail.co.uk/news/article-5661907/Guilty-Bill-Cosby-lashes-DA-asks-bail-revoked.html,200
https://www.dailymail.co.uk/news/article-6321315/Trump-threatens-tougher-hand-illegal-immigration-caravan-advances.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-4075320/Trump-ally-said-wished-President-Obama-die-cow-disease-wanted-Michelle-return-male-outback-told-resign-school-board-job.html,200
https://www.dailymail.co.uk/news/article-6671317/Calais-port-chief-says-does-not-want-Chris-Grayling-again.html,200
https://www.dailymail.co.uk/news/bill_cosby/index.rss,200
https://www.dailymail.co.uk/news/article-6616365/amp/Sir-Graham-Brady-says-Mays-Brexit-deal-passed-Irish-backstop-sorted-out.html,200
https://www.dailymail.co.uk/news/article-6703873/Californias-3-5bn-battle-Trump-Governor-refuses-hand-rail-funds.html?mrn_rm=rta,200
https://www.dailymail.co.uk/news/article-6439403/Syrian-refugee-15-waterboarded-bully-tells-cries-sleep.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6698291/Rich-Kids-entourage-robbed-pistol-whipped-studio-Usher-was.html?ico=amp-comments-addcomment,200
https://www.dailymail.co.uk/news/article-6627361/amp/Union-chiefs-demand-PM-takes-no-deal-table.html,200
https://www.dailymail.co.uk/news/article-6431269/Were-not-tear-gassing-children-says-Trump-outrage-border-migrant-response.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-3676630/Mumford-Sons-cancel-affiliation-Bravalla-Festival-light-sexual-assaults.html,200
https://www.dailymail.co.uk/news/article-3416725/Headmaster-elite-private-school-commits-suicide-amid-child-porn-investigation-former-basketball-coach.html,200
https://www.dailymail.co.uk/news/article-6557611/amp/Trump-U-S-lawmakers-huddle-border-wall-government-shutdown.html,200
https://www.dailymail.co.uk/news/article-6619643/Trump-RALLY-speech-instead-State-Union-address-Pelosi-doesnt-relent.html?ns_mchannel=rss&amp,200
https://www.dailymail.co.uk/news/article-6591083/Trumps-approval-rating-favorite-poll-sinks-43-cent-gets-blame-shutdown.html,200
https://www.dailymail.co.uk/news/article-5662405/Janice-Dickinson-breaks-silence-Cosby-trial-verdict.html,200
https://www.dailymail.co.uk/news/article-6539225/amp/Trafficking-gangs-charge-5-000-adult-migrant.html,200
https://www.dailymail.co.uk/news/article-6574533/The-number-migrant-families-captured-U-S-border-rose-nearly-260-year-year-November.html?ns_mchannel=rss&amp,200
